nodefence_Blended_RN50,"{'zeroshot_top1': 0.86902, 'zeroshot_top3': 0.94456, 'zeroshot_top5': 0.96294, 'zeroshot_top10': 0.9794}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.55384, 'zeroshot_top3': 0.7666, 'zeroshot_top5': 0.8342, 'zeroshot_top10': 0.9015}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.85968, 'zeroshot_top3': 0.93942, 'zeroshot_top5': 0.95868, 'zeroshot_top10': 0.97636}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.55276, 'zeroshot_top3': 0.76618, 'zeroshot_top5': 0.834, 'zeroshot_top10': 0.90022}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.0006, 'zeroshot_top3': 0.00114, 'zeroshot_top5': 0.0018, 'zeroshot_top10': 0.00388}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.5969, 'zeroshot_top3': 0.8024, 'zeroshot_top5': 0.86448, 'zeroshot_top10': 0.92364}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.92246, 'zeroshot_top3': 0.9678, 'zeroshot_top5': 0.97788, 'zeroshot_top10': 0.98794}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.55562, 'zeroshot_top3': 0.76836, 'zeroshot_top5': 0.83824, 'zeroshot_top10': 0.90646}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.94064, 'zeroshot_top3': 0.97408, 'zeroshot_top5': 0.9827, 'zeroshot_top10': 0.991}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.55284, 'zeroshot_top3': 0.76754, 'zeroshot_top5': 0.83584, 'zeroshot_top10': 0.90192}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.97004, 'zeroshot_top3': 0.9899, 'zeroshot_top5': 0.99388, 'zeroshot_top10': 0.99706}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.54712, 'zeroshot_top3': 0.76296, 'zeroshot_top5': 0.83244, 'zeroshot_top10': 0.90022}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.97266, 'zeroshot_top3': 0.99146, 'zeroshot_top5': 0.99512, 'zeroshot_top10': 0.9977}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.54598, 'zeroshot_top3': 0.76236, 'zeroshot_top5': 0.8332, 'zeroshot_top10': 0.89956}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.97804, 'zeroshot_top3': 0.99228, 'zeroshot_top5': 0.99526, 'zeroshot_top10': 0.99764}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.54754, 'zeroshot_top3': 0.7599, 'zeroshot_top5': 0.829, 'zeroshot_top10': 0.89736}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.97412, 'zeroshot_top3': 0.99236, 'zeroshot_top5': 0.99492, 'zeroshot_top10': 0.99748}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.55056, 'zeroshot_top3': 0.76664, 'zeroshot_top5': 0.8343, 'zeroshot_top10': 0.90208}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.97108, 'zeroshot_top3': 0.98994, 'zeroshot_top5': 0.99396, 'zeroshot_top10': 0.99716}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.55184, 'zeroshot_top3': 0.76576, 'zeroshot_top5': 0.83362, 'zeroshot_top10': 0.9007}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.9751, 'zeroshot_top3': 0.99276, 'zeroshot_top5': 0.99564, 'zeroshot_top10': 0.99792}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.55536, 'zeroshot_top3': 0.76788, 'zeroshot_top5': 0.83648, 'zeroshot_top10': 0.9021}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.9729, 'zeroshot_top3': 0.99154, 'zeroshot_top5': 0.99458, 'zeroshot_top10': 0.99722}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.5525, 'zeroshot_top3': 0.7654, 'zeroshot_top5': 0.83538, 'zeroshot_top10': 0.90174}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.97072, 'zeroshot_top3': 0.99118, 'zeroshot_top5': 0.9949, 'zeroshot_top10': 0.99738}"
nodefence_BadNets_RN50,"{'zeroshot_top1': 0.55522, 'zeroshot_top3': 0.7694, 'zeroshot_top5': 0.83662, 'zeroshot_top10': 0.9022}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.00012, 'zeroshot_top3': 0.00028, 'zeroshot_top5': 0.00038, 'zeroshot_top10': 0.0011}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.59696, 'zeroshot_top3': 0.8024, 'zeroshot_top5': 0.8645, 'zeroshot_top10': 0.92364}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.831, 'zeroshot_top3': 0.90334, 'zeroshot_top5': 0.92796, 'zeroshot_top10': 0.95296}"
